LOCATION,Country,TRANSACT,Transaction,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,4.134076,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,5.582668,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,6.033213,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,3.251163,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,0.88312,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,5.668515,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,5.561139,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,2.587654,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,4.415502,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,3.919127,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,2.485826,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,4.52168,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,4.276596,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,4.070322,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,4.156138,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-1.857289,,
ISR,Israel,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,8.61199,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,2.588015,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,8.836913,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,6.335938,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,2.756174,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,5.675741,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,6.323508,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,7.088129,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,8.422862,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,8.284146,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,10.720366,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,11.971836,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,9.941922,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,-3.249121,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-14.26014,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,-4.455567,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,2.573712,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,7.042247,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,2.007967,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,1.902173,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,3.88526,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,2.368615,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,3.312476,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,3.991855,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,2.569704,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-2.202985,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,4.064016,,
LVA,Latvia,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,1.976186,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1971,1971,PC,Percentage,0,Units,,,3.469888,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1972,1972,PC,Percentage,0,Units,,,6.489808,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1973,1973,PC,Percentage,0,Units,,,4.721428,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1974,1974,PC,Percentage,0,Units,,,4.260229,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1975,1975,PC,Percentage,0,Units,,,5.656646,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1976,1976,PC,Percentage,0,Units,,,1.394808,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1977,1977,PC,Percentage,0,Units,,,8.2113,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1978,1978,PC,Percentage,0,Units,,,7.186729,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1979,1979,PC,Percentage,0,Units,,,3.073036,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1980,1980,PC,Percentage,0,Units,,,3.079329,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1981,1981,PC,Percentage,0,Units,,,3.325216,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1982,1982,PC,Percentage,0,Units,,,2.283468,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1983,1983,PC,Percentage,0,Units,,,-0.244301,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1984,1984,PC,Percentage,0,Units,,,4.354373,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1985,1985,PC,Percentage,0,Units,,,3.085615,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1986,1986,PC,Percentage,0,Units,,,-0.428331,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1987,1987,PC,Percentage,0,Units,,,4.663091,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1988,1988,PC,Percentage,0,Units,,,5.217414,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1989,1989,PC,Percentage,0,Units,,,5.81392,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1990,1990,PC,Percentage,0,Units,,,8.466528,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1991,1991,PC,Percentage,0,Units,,,1.92964,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1992,1992,PC,Percentage,0,Units,,,3.343274,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1993,1993,PC,Percentage,0,Units,,,2.692609,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,5.755827,E,Estimated value
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,9.634422,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,7.379625,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,11.021764,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,8.766123,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,10.529886,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,9.403525,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,5.305821,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,5.899365,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,3.013838,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,6.78814,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,5.739782,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,4.987854,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,5.310118,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,-4.484071,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-5.095783,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,1.682972,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,0.83383,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,-0.005542,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,1.12569,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,8.64935,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,24.370445,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,2.006654,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,9.005342,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,8.527541,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,5.440937,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,6.184538,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,13.588247,,
IRL,Ireland,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,11.96958,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,1.389896,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,3.053462,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,1.140829,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,5.759965,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,3.202132,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,3.961989,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,6.069871,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,5.094195,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-0.125812,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,7.528226,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,3.974423,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,1.921176,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,3.004823,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,0.503956,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,-3.545763,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,-3.275917,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,1.322869,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,-1.283005,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,1.220778,,
BRA,Brazil,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-3.276759,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,5.158465,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,8.31092,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,7.475764,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,-1.141572,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,3.695526,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,6.526105,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,6.751419,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,10.565954,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,6.569493,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,7.732368,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,7.414119,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,11.107482,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,2.614423,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-14.838611,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,1.651241,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,6.03901,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,3.843864,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,3.550071,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,3.537012,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,2.024584,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,2.518826,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,4.282598,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,3.99331,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,4.625102,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-0.022073,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,5.980848,,
LTU,Lithuania,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,1.887795,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,8.85166,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,8.047152,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,9.007651,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,4.057233,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-5.918525,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,10.125398,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,6.003952,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,-1.02642,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,2.405324,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,-2.512615,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,2.73116,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,-2.080328,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,2.818503,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,-2.617396,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,-2.000861,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-9.943235,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,10.398249,,
ARG,Argentina,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,5.243045,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1992,1992,PC,Percentage,0,Units,,,9.201104,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1993,1993,PC,Percentage,0,Units,,,7.097191,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1994,1994,PC,Percentage,0,Units,,,4.519028,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1995,1995,PC,Percentage,0,Units,,,4.153953,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,1.350459,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,5.476166,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,7.155309,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,4.214811,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,3.868718,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,3.49117,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,3.416876,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,4.31718,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,4.4246,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,3.976666,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,7.326695,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,8.215132,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,4.738175,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-0.873456,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,5.360344,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,4.403159,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,4.882592,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,2.494766,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,3.54211,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,3.652081,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,4.204323,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,4.157699,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,2.615904,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,2.417512,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2020,2020,PC,Percentage,0,Units,,,-4.273354,,
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2021,2021,PC,Percentage,0,Units,,,7.780798,E,Estimated value
CRI,Costa Rica,B1_GA,Gross domestic product (output approach),G,Growth rate,2022,2022,PC,Percentage,0,Units,,,4.305016,E,Estimated value
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,1996,1996,PC,Percentage,0,Units,,,1.248582,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,1997,1997,PC,Percentage,0,Units,,,2.640895,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,1998,1998,PC,Percentage,0,Units,,,6.110847,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,1999,1999,PC,Percentage,0,Units,,,4.99796,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2000,2000,PC,Percentage,0,Units,,,5.96531,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2001,2001,PC,Percentage,0,Units,,,3.952561,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2002,2002,PC,Percentage,0,Units,,,3.722956,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2003,2003,PC,Percentage,0,Units,,,2.623286,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2004,2004,PC,Percentage,0,Units,,,5.026344,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2005,2005,PC,Percentage,0,Units,,,4.853004,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2006,2006,PC,Percentage,0,Units,,,4.713829,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2007,2007,PC,Percentage,0,Units,,,5.098068,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2008,2008,PC,Percentage,0,Units,,,3.646812,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2009,2009,PC,Percentage,0,Units,,,-2.015262,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2010,2010,PC,Percentage,0,Units,,,2.283545,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2011,2011,PC,Percentage,0,Units,,,0.416713,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2012,2012,PC,Percentage,0,Units,,,-3.447381,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2013,2013,PC,Percentage,0,Units,,,-6.587482,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2014,2014,PC,Percentage,0,Units,,,-1.776062,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2015,2015,PC,Percentage,0,Units,,,3.418923,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2016,2016,PC,Percentage,0,Units,,,6.57358,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2017,2017,PC,Percentage,0,Units,,,5.733476,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2018,2018,PC,Percentage,0,Units,,,5.647858,,
CYP,Cyprus,B1_GA,Gross domestic product (output approach),G,Growth rate,2019,2019,PC,Percentage,0,Units,,,5.529429,,
